id,pondera_dem,fecha,region,sexo,edad,p1,p1otros,p2,p2_1,p2_1otro,p2_2,p3,p4,p5,p6horas,p6minutos,horas_radio,minutos_radio,p7_1,p7_2,p7_3,p7_4,p7_5,p8a,p8b,p8c,p8d,p8e,p8f,p8g,p8otros,p9,p10,p10_1,p10_1otr,p10_2,p11,p12horas,p12minutos,horas_musica,minutos_musica,p13_1,p13_2,p13_3,p13_4,p13_5,p13_6,p13_7,p13_8,p13_9,p14_1,p14_2,p14_3,p14_4,p14_5,p14_6,p14_7,p14_8,p14_9,p14_10,p14_11,p14_12,p14_13,p14_14,p15,p16,p17_1,p17_2,p18a,p18b,p18c,p18d,p18e,p18f,p18g,p18otros,
1459,3896,9/5/2017,CUYO,Mujer,50,OTRO,MANIFEST. DEL HOMBRE,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,2,0,2,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,CHIMENTOS,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,0,30,0,30,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,YOUTUBE,NA,NA,NA,NA,NA,NA, ,
1460,8625,9/6/2017,CUYO,Mujer,68,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,MUSICALES,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,7,0,7,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,10 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,
1461,3707,10/5/2017,CUYO,Varón,15,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,MUSICALES,DEPORTIVOS,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,8,6,8,6,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,8 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,YOUTUBE,ARES,TARINGA,NA,NA,NA,
1462,6250,12/5/2017,CUYO,Varón,20,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,2,0,2,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,7,0,7,0,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,6 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,YOUTUBE,NA,NA,NA,NA,NA,
1463,9338,12/5/2017,CUYO,Varón,37,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,8,0,8,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,INFORMATIVOS / NOTICIEROS,DEPORTIVOS,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,10,0,10,0,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,10 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1464,4514,12/5/2017,CUYO,Varón,60,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,DEPORTIVOS,CHIMENTOS,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,6,0,6,0,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,3 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1465,4962,10/5/2017,CUYO,Varón,66,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,0,30,0,30,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,MUSICALES,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,30,2,30,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,7 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,YOUTUBE,TORRENT,TARINGA,NA,NA,NA,
1466,5104,12/5/2017,CUYO,Mujer,19,LA IDENTIDAD, ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,3,0,3,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA,NA,NA, ,2,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,10,0,10,0,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,3 canciones,SI,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,YOUTUBE,NA,NA,NA,NA,NA,NA, ,
1467,6806,10/5/2017,CUYO,Mujer,23,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,2,0,2,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,3,0,3,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,5 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,YOUTUBE,TARINGA,NA,NA,NA,NA,
1468,4954,10/5/2017,CUYO,Mujer,41,"LA FORMA DE PENSAR, IDEOLOGIA, VALORES", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,MUSICALES,CHIMENTOS,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,6,0,6,0,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,5 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,
1469,4788,10/5/2017,CUYO,Mujer,52,NS/NC, ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,3,0,3,0,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,INFORMATIVOS / NOTICIEROS,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,7 canciones,SI,NUNCA,TODOS O CASI TODOS LOS DIAS,YOUTUBE,NA,NA,NA,NA,NA,NA, ,
1470,7910,10/5/2017,CUYO,Mujer,69,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,3,0,3,0,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA,NA, ,1,SI,, ,NA,ALGUNOS DIAS POR SEMANA,1,30,1,30,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,7 canciones,SI,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,YOUTUBE,NA,NA,NA,NA,NA,NA,
1471,2970,15/5/2017,CUYO,Varón,17,"LA TRADICION, LA HISTORIA", ,NO,PORQUE NO LE GUSTA LA RADIO, ,SI,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,8,0,8,0,ALGUNA VEZ AL AÑO O MENOS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,5 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,SPOTIFY,GOOGLE PLAY,YOUTUBE,NA,NA,NA,NA,
1472,3755,16/5/2017,CUYO,Varón,20,LA IDENTIDAD, ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,INFORMATIVOS / NOTICIEROS,MUSICALES,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,6,0,6,0,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,8 canciones,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,YOUTUBE,NA,NA,NA,NA,NA,NA, ,
1473,3851,15/5/2017,CUYO,Varón,30,"LA TRADICION, LA HISTORIA", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,0,1,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,10 canciones,SI,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,YOUTUBE,NA,NA,NA,NA,NA,NA,
1474,9041,16/5/2017,CUYO,Varón,53,"LOS MODALES, EL BUEN COMPORTAMIENTO", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,6,0,6,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,INFORMATIVOS / NOTICIEROS,CHIMENTOS,NA,NA,NA,NA,NA, ,1,SI,, ,NA,ALGUNAS VECES AL MES,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,7 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1475,5425,15/5/2017,CUYO,Varón,61,"LOS MODALES, EL BUEN COMPORTAMIENTO", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,NO,PORQUE NO LE GUSTA LA MUSICA, ,NO,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1476,5507,16/5/2017,CUYO,Mujer,17,OTRO,CUADROS,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,AM,1,0,1,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,MUSICALES,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,8,0,8,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,2 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,GOOGLE PLAY,OTROS,NA,NA,NA,NA,NA,MUSICO KIERO,
1477,2726,16/5/2017,CUYO,Mujer,24,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,SI,ALGUNOS DIAS POR SEMANA,FM,0,30,0,30,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,30,2,30,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,3 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,YOUTUBE,OTROS,NA,NA,NA,NA,
1478,11908,16/5/2017,CUYO,Mujer,38,"LOS MODALES, EL BUEN COMPORTAMIENTO", ,SI,, ,NA,SI,ALGUNOS DIAS POR SEMANA,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,3,0,3,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,10 canciones,SI,ALGUNOS DIAS POR SEMANA,NUNCA,YOUTUBE,NA,NA,NA,NA,NA,NA,
1479,9924,15/5/2017,CUYO,Mujer,49,"LA FORMA DE PENSAR, IDEOLOGIA, VALORES", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,0,30,0,30,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,MUSICALES,NA,NA,NA,NA,NA, ,1,NO,PORQUE NO LE INTERESA, ,NO,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1480,4225,15/5/2017,CUYO,Mujer,76,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,SI,, ,NA,NO,TODOS O CASI TODOS LOS DIAS,FM,2,0,2,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,CHIMENTOS,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA, ,1,NO,PORQUE NO LE GUSTA LA MUSICA, ,NO,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1481,3658,7/6/2017,NEA,Varón,19,"HABITOS, COSTUMBRES, COMPORTAMIENTOS", ,NO,PORQUE NO LE INTERESA, ,SI,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,0,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,9 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,YOUTUBE,NA,NA,NA,NA,NA,
1482,4877,7/6/2017,NEA,Varón,23,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,AM,5,0,5,0,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,MUSICALES,DEPORTIVOS,ACTUALIDAD / MAGAZINE,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,HABITUALMENTE,NUNCA,NUNCA,5 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,YOUTUBE,NA,NA,NA,NA,NA,
1483,1479,7/6/2017,NEA,Varón,38,"LA TRADICION, LA HISTORIA", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,FM,4,0,4,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,10 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1484,7605,7/6/2017,NEA,Varón,50,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,NO,ALGUNOS DIAS POR SEMANA,FM,2,30,2,30,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,MUSICALES,DEPORTIVOS,NA,NA,NA,NA,NA, ,1,SI,, ,NA,ALGUNAS VECES AL MES,2,0,2,0,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,5 canciones,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,SPOTIFY,YOUTUBE,NA,NA,NA,NA,
1485,8943,7/6/2017,NEA,Varón,62,"INFORMACION, ESTUDIAR, CONOCER", ,NO,PORQUE NO LE INTERESA, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,0,SI,, ,NA,ALGUNAS VECES AL MES,2,0,2,0,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,10 canciones,NO,NA,NA,NA,NA,NA,NA,NA,NA,
1486,5172,7/6/2017,NEA,Mujer,19,"LA TRADICION, LA HISTORIA", ,NO,PORQUE NO LE GUSTA LA RADIO, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,1,0,1,0,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,9 canciones,SI,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,SPOTIFY,GOOGLE PLAY,YOUTUBE,NA,NA,NA,NA,
1487,3879,7/6/2017,NEA,Mujer,24,"INFORMACION, ESTUDIAR, CONOCER", ,NO,PORQUE NO LE INTERESA, ,NO,NA,NA,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, ,1,NO,PORQUE NO LE INTERESA, ,SI,NA,,,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1488,3106,7/6/2017,NEA,Mujer,39,"INFORMACION, ESTUDIAR, CONOCER", ,SI,, ,NA,SI,TODOS O CASI TODOS LOS DIAS,FM,2,0,2,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,INFORMATIVOS / NOTICIEROS,NA,NA,NA,NA,NA,NA, ,1,SI,, ,NA,TODOS O CASI TODOS LOS DIAS,2,0,2,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,7 canciones,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,SPOTIFY,YOUTUBE,NA,NA,NA,NA,
